Total_Trades,Directional_Accuracy_Pct,RMSE_Close,MAE_Close,filename
405,45.925925925925924,0.6621620967925472,0.5135534633005396,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.1-top_p=0.94-sample_count=100.csv
405,45.925925925925924,0.6662466167928589,0.5194921867163385,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.92-sample_count=100.csv
501,45.70858283433134,0.7966308282248672,0.6110246379798995,prediction_SOL_15min-model=kronos-mini-lookback=24-pred_len=1-temperature=1.0-top_p=0.9-sample_count=2.csv
405,45.67901234567901,0.6651152354710447,0.5182857679277596,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.9-top_p=0.98-sample_count=100.csv
405,45.4320987654321,0.7301657140639323,0.5702771897304206,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.92-sample_count=2.csv
117,45.2991452991453,0.9839979444808423,0.7596086271367508,prediction_SOL_15min-model=kronos-mini-lookback=408-pred_len=1-temperature=1.2-top_p=0.94-sample_count=2.csv
405,45.18518518518518,0.6661674286461986,0.5187881388044935,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.9-sample_count=100.csv
405,44.93827160493827,0.7574960056159419,0.5981319355830433,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.0-top_p=0.92-sample_count=2.csv
405,44.93827160493827,0.7742285238470994,0.606223872251157,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=1.2-top_p=0.94-sample_count=2.csv
405,44.44444444444444,0.6609628079623594,0.5142616362847234,prediction_SOL_15min-model=kronos-mini-lookback=120-pred_len=1-temperature=0.8-top_p=0.98-sample_count=100.csv
21,42.857142857142854,0.7384411009638575,0.6251160074869828,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.98-sample_count=100.csv
21,42.857142857142854,0.7385052657691296,0.6500430559430813,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=1.0-sample_count=100.csv
21,42.857142857142854,0.766983196369501,0.6497989153180813,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=1.0-sample_count=100.csv
21,42.857142857142854,0.768393082716382,0.6596045038132423,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=0.98-sample_count=100.csv
21,42.857142857142854,0.7718951364630979,0.6659274553571398,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.94-sample_count=100.csv
21,42.857142857142854,0.776337659134503,0.6848893868582593,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=1.0-sample_count=2.csv
21,42.857142857142854,0.7819810364526718,0.6640477178664458,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=0.94-sample_count=100.csv
21,42.857142857142854,0.7853446450449976,0.6725032668340811,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.9-sample_count=100.csv
21,42.857142857142854,0.7863505590242503,0.6707516682942624,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.9-sample_count=2.csv
21,42.857142857142854,0.7906464263288258,0.68531483677456,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=0.96-sample_count=100.csv
21,42.857142857142854,0.7926870847027224,0.6716676664806611,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.98-sample_count=100.csv
21,42.857142857142854,0.8664245804870067,0.6654945417131687,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=0.92-sample_count=2.csv
21,42.857142857142854,0.899321122878467,0.7646214890252966,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.9-sample_count=2.csv
21,42.857142857142854,0.9800270187305877,0.8443259509858708,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.92-sample_count=2.csv
21,38.095238095238095,0.7615396416506459,0.6557941662016366,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=0.9-sample_count=100.csv
21,38.095238095238095,0.7625182659236881,0.6651466936383932,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=1.0-sample_count=100.csv
21,38.095238095238095,0.7710254938371359,0.6592034156436062,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.92-sample_count=100.csv
21,38.095238095238095,0.778869596899979,0.6560749802362273,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.96-sample_count=100.csv
21,38.095238095238095,0.7906876713475115,0.6790398414248549,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.94-sample_count=100.csv
21,38.095238095238095,0.8071058700370336,0.7065361793154812,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.96-sample_count=100.csv
21,38.095238095238095,0.9298256544979833,0.8098865443638474,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.8-top_p=0.94-sample_count=2.csv
21,38.095238095238095,0.9526576398095261,0.8045489560081898,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.96-sample_count=2.csv
21,38.095238095238095,0.9586600746817234,0.8148502952938927,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=1.0-sample_count=2.csv
21,38.095238095238095,0.9660776560400326,0.7931386951264924,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.98-sample_count=2.csv
21,38.095238095238095,1.0278893381625318,0.8955215192522336,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=0.9-top_p=0.96-sample_count=2.csv
21,38.095238095238095,1.0794715278056872,0.9246215180896594,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=0.96-sample_count=2.csv
21,33.33333333333333,0.9590762551125687,0.8147549409412245,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.94-sample_count=2.csv
21,33.33333333333333,1.01893508741378,0.8981082240513464,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=1.0-sample_count=2.csv
21,33.33333333333333,1.0454654250085367,0.9249798932756713,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.1-top_p=0.92-sample_count=2.csv
21,33.33333333333333,1.0766474100715997,0.8962634393601222,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.2-top_p=0.94-sample_count=2.csv
21,28.57142857142857,0.9184602326524521,0.8140083414713556,prediction_SOL_15min-model=kronos-mini-lookback=504-pred_len=1-temperature=1.0-top_p=0.94-sample_count=2.csv
